TIMESTAMP,SYMBOL,INSTRUMENT,EXPIRY_DT,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,OPEN_INT,CHG_IN_OI,date,sentiment_mean,sentiment_std,news_count,confidence_mean,next_close,target,signal_proba,position,market_return,strategy_return,cumulative_market,cumulative_strategy
2025-10-10,NIFTY,FUTIDX,2025-11-09,25167.650390625,25330.75,25156.849609375,25285.349609375,25285.349609375,232,25285349,0,2025-10-10,0.0,0.0,0.0,0.5,25227.349609375,0,0.09771824,0,0.0041120501676790155,0.0041120501676790155,1.011367445669883,1.2446101401106378
2025-10-13,NIFTY,FUTIDX,2025-11-12,25177.30078125,25267.30078125,25152.30078125,25227.349609375,25227.349609375,234,25227349,0,2025-10-13,0.0,0.0,0.0,0.5,25145.5,0,0.064429834,0,-0.0022938183927065925,-0.0,1.0090475524212206,1.2446101401106378
2025-10-14,NIFTY,FUTIDX,2025-11-13,25277.55078125,25310.349609375,25060.55078125,25145.5,25145.5,292,25145500,0,2025-10-14,0.0,0.0,0.0,0.5,25323.55078125,1,0.7718985,1,-0.003244479132464395,-0.0,1.0057737186937257,1.2446101401106378
2025-10-15,NIFTY,FUTIDX,2025-11-14,25181.94921875,25365.150390625,25159.349609375,25323.55078125,25323.55078125,289,25323550,0,2025-10-15,0.0,0.0,0.0,0.5,25585.30078125,1,0.35617802,0,0.007080820872521931,0.007080820872521931,1.0128954222340862,1.2534230015688856
2025-10-16,NIFTY,FUTIDX,2025-11-15,25394.900390625,25625.400390625,25376.849609375,25585.30078125,25585.30078125,372,25585300,0,2025-10-16,0.0,0.0,0.0,0.5,25709.849609375,1,0.771345,1,0.010336228211479837,0.0,1.023364940472661,1.2534230015688856
2025-10-17,NIFTY,FUTIDX,2025-11-16,25546.849609375,25781.5,25508.599609375,25709.849609375,25709.849609375,422,25709849,0,2025-10-17,0.0,0.0,0.0,0.5,25843.150390625,1,0.47068614,0,0.004867983737610659,0.004867983737610659,1.0283466643605228,1.2595246443568702
2025-10-20,NIFTY,FUTIDX,2025-11-19,25824.599609375,25926.19921875,25788.5,25843.150390625,25843.150390625,301,25843150,0,2025-10-20,0.0,0.0,0.0,0.5,25868.599609375,1,0.22465985,0,0.005184813729964155,0.0,1.033678450265062,1.2595246443568702
2025-10-21,NIFTY,FUTIDX,2025-11-20,25901.19921875,25934.349609375,25825.80078125,25868.599609375,25868.599609375,42,25868599,0,2025-10-21,0.0,0.0,0.0,0.5,25891.400390625,1,0.5918708,0,0.0009847568259027106,0.0,1.034696372174749,1.2595246443568702
2025-10-23,NIFTY,FUTIDX,2025-11-22,26057.19921875,26104.19921875,25862.44921875,25891.400390625,25891.400390625,448,25891400,0,2025-10-23,0.0,0.0,0.0,0.5,25795.150390625,0,0.47068614,0,0.0008814076368377499,0.0,1.0356083614589922,1.2595246443568702
2025-10-24,NIFTY,FUTIDX,2025-11-23,25935.099609375,25944.150390625,25718.19921875,25795.150390625,25795.150390625,284,25795150,0,2025-10-24,0.0,0.0,0.0,0.5,25966.05078125,1,0.46990412,0,-0.0037174505259611745,-0.0,1.0317585386109966,1.2595246443568702
2025-10-27,NIFTY,FUTIDX,2025-11-26,25843.19921875,26005.94921875,25827.0,25966.05078125,25966.05078125,266,25966050,0,2025-10-27,0.0,0.0,0.0,0.5,25936.19921875,0,0.60619956,1,0.006625291500029773,0.0,1.0385942396869392,1.2595246443568702
2025-10-28,NIFTY,FUTIDX,2025-11-27,25939.94921875,26041.69921875,25810.05078125,25936.19921875,25936.19921875,395,25936199,0,2025-10-28,0.0,0.0,0.0,0.5,26053.900390625,1,0.47068614,0,-0.001149638146805021,-0.001149638146805021,1.0374002321299431,1.2580766467788764
2025-10-29,NIFTY,FUTIDX,2025-11-28,25982.0,26097.849609375,25960.30078125,26053.900390625,26053.900390625,321,26053900,0,2025-10-29,0.0,0.0,0.0,0.5,25877.849609375,0,0.26665494,0,0.0045381040946781415,0.0,1.042108062371192,1.2580766467788764
2025-10-30,NIFTY,FUTIDX,2025-11-29,25984.400390625,26032.05078125,25845.25,25877.849609375,25877.849609375,257,25877849,0,2025-10-30,0.0,0.0,0.0,0.5,25722.099609375,0,0.16596326,0,-0.0067571756478100875,-0.0,1.0350663551497508,1.2580766467788764
2025-10-31,NIFTY,FUTIDX,2025-11-30,25863.80078125,25953.75,25711.19921875,25722.099609375,25722.099609375,334,25722099,0,2025-10-31,0.0,0.0,0.0,0.5,25763.349609375,1,0.1709427,0,-0.006018660837397216,-0.0,1.0288366418139034,1.2580766467788764
2025-11-03,NIFTY,FUTIDX,2025-12-03,25696.849609375,25803.099609375,25645.5,25763.349609375,25763.349609375,23,25763349,0,2025-11-03,0.0,0.0,0.0,0.5,25597.650390625,0,0.5918708,0,0.0016036793506921665,0.0,1.0304865658916158,1.2580766467788764
2025-11-04,NIFTY,FUTIDX,2025-12-04,25744.75,25787.400390625,25578.400390625,25597.650390625,25597.650390625,305,25597650,0,2025-11-04,0.0,0.0,0.0,0.5,25509.69921875,0,0.22064424,0,-0.006431586779760301,-0.0,1.0238589021177067,1.2580766467788764
2025-11-06,NIFTY,FUTIDX,2025-12-06,25593.349609375,25679.150390625,25491.55078125,25509.69921875,25509.69921875,371,25509699,0,2025-11-06,0.0,0.0,0.0,0.5,25492.30078125,0,0.47068614,0,-0.0034359080045569534,-0.0,1.0203410171203835,1.2580766467788764
2025-11-07,NIFTY,FUTIDX,2025-12-07,25433.80078125,25551.25,25318.44921875,25492.30078125,25492.30078125,305,25492300,0,2025-11-07,0.0,0.0,0.0,0.5,25574.349609375,1,0.14862992,0,-0.0006820322478444663,-0.0,1.019645111642909,1.2580766467788764
2025-11-10,NIFTY,FUTIDX,2025-12-10,25503.5,25653.44921875,25503.5,25574.349609375,25574.349609375,243,25574349,0,2025-11-10,0.0,0.0,0.0,0.5,25694.94921875,1,0.2347824,0,0.0032185728871263475,0.0,1.0229269137537338,1.2580766467788764
2025-11-11,NIFTY,FUTIDX,2025-12-11,25617.0,25715.80078125,25449.25,25694.94921875,25694.94921875,297,25694949,0,2025-11-11,0.0,0.0,0.0,0.5,25875.80078125,1,0.43083167,0,0.0047156471705849246,0.0,1.0277506761602917,1.2580766467788764
2025-11-12,NIFTY,FUTIDX,2025-12-12,25834.30078125,25934.55078125,25781.150390625,25875.80078125,25875.80078125,312,25875800,0,2025-11-12,0.0,0.0,0.0,0.5,25879.150390625,1,0.26665494,0,0.0070384090258497345,0.0,1.0349844057957014,1.2580766467788764
2025-11-13,NIFTY,FUTIDX,2025-12-13,25906.099609375,26010.69921875,25808.400390625,25879.150390625,25879.150390625,385,25879150,0,2025-11-13,0.0,0.0,0.0,0.5,25910.05078125,1,0.47068614,0,0.00012944949620363744,0.0,1.0351183840056102,1.2580766467788764
2025-11-14,NIFTY,FUTIDX,2025-12-14,25767.900390625,25940.19921875,25740.80078125,25910.05078125,25910.05078125,518,25910050,0,2025-11-14,0.0,0.0,0.0,0.5,26013.44921875,1,0.46130368,0,0.001194026471448284,0.0,1.0363543427571957,1.2580766467788764
2025-11-17,NIFTY,FUTIDX,2025-12-17,25948.19921875,26024.19921875,25906.349609375,26013.44921875,26013.44921875,281,26013449,0,2025-11-17,0.0,0.0,0.0,0.5,25910.05078125,0,0.46990412,0,0.0039906690408659795,0.0,1.040490089948204,1.2580766467788764
2025-11-18,NIFTY,FUTIDX,2025-12-18,26021.80078125,26029.849609375,25876.5,25910.05078125,25910.05078125,280,25910050,0,2025-11-18,0.0,0.0,0.0,0.5,26052.650390625,1,0.46990412,0,-0.003974806902018679,-0.0,1.0363543427571957,1.2580766467788764
2025-11-19,NIFTY,FUTIDX,2025-12-19,25918.099609375,26074.650390625,25856.19921875,26052.650390625,26052.650390625,250,26052650,0,2025-11-19,0.0,0.0,0.0,0.5,26192.150390625,1,0.15635328,0,0.005503640675154298,0.0,1.0420580646718671,1.2580766467788764
2025-11-20,NIFTY,FUTIDX,2025-12-20,26132.099609375,26246.650390625,26063.19921875,26192.150390625,26192.150390625,240,26192150,0,2025-11-20,0.0,0.0,0.0,0.5,26068.150390625,0,0.15635328,0,0.005354541588221684,0.0,1.0476378079164945,1.2580766467788764
